source,reference,translation,z-score,avg-score,annotators
Trump spokeswoman Hope Hicks didn't immediately return a message seeking comment.,Yritykset kantamalle Phillip olemme tulokseton.,Trumpin edustaja Hope Hicks ei vastannut kommenttipyyntöön välittömästi.,-1.5539595268829098,4.5,2
"By Monday, the application had been downloaded 150,000 times.",arvaan että nyt olemme jossakin ympäri 200 000 lataukset.,Maanantaihin mennessä sovellus oli ladattu 150 000 kertaa.,-1.53568624928552,5.0,1
"The Race Office wanted guarantees of the women being “fond of children”, “frugal”, and “good National Socialists”, who could speak German well.",muijat kuka ei täytä edellytykset olemme et sietää yhtä morsiot sillä SS miehet.,"Rotuvirasto halusi takeita siitä, että naiset olivat ""lapsirakkaita"", ""säästeliäitä"", ja ""hyviä kansallissosialisteja"", jotka osasivat hyvin saksaa.",-1.5722328044803202,4.0,1
"Dramatic footage showed the military plane almost coming within touching distance of sunseekers on the stretch of sand in Aveiro, northern Portugal.","Dramaattinen footage näkyy sotilaallinen höylä liki tulee sisältä koskee etäisyys koskien sunseekers päälle suora hiedasta sisällä Aveiro, pohjoinen Portugali.","Dramaattisessa nauhoituksessa näkyy, kuinka sotilaslentokone tuli lähes kosketusetäisyydelle Pohjois-Portugalin Aveirossa sijaitsevalla hiekkakaistaleella olleista auringonpalvojista.",0.108908734480505,50.0,1
"The airport will, however, be Heila’s main work place, since the international security situation has changed on account of the serious terrorist attacks in Europe.","iskut sisällä Pariisi ja Brussels johtuu tullit tulla toimet, ja takana iskut, valta/valta- omistaa on jännittää, sanoo Ohjaus Ohjaaja Mikko Grönberg Tulleilta.","Lentoasema tulee kuitenkin olemaan Heilan pääasiallinen työpaikka, koska kansainvälinen turvallisuustilanne on muuttunut Euroopassa tapahtuneiden vakavien terrori-iskujen takia.",-1.39875281026582,0.0,1
"The Clintons, who now live in Chappaqua, New York, paid an average effective federal tax rate of about 32 percent from 2007 to 2014 and an effective combined tax rate of approximately 40.5 percent.","Clinton 2015 tulos näkyy että, erilainen tosi jenkit, juuri $100 ansiosta tulee liksat.","Nykyään New Yorkin Chappaquassa asuvien Clintonien todellinen liittovaltion veroprosentti oli noin 32 prosenttia vuosien 2007 ja 2014 välillä, ja heidän todellinen yhdistetty veroprosenttinsa oli noin 40,5 prosenttia.",-1.44685145534411,2.5,2
I learned that you don’t have to require perfection and top result from yourself all the time.,"selkkaus, kertoo sisällä kirja ja liittää kohti tosi yleinen musat, sattuu liki kaksi dekadit myöhemmin.","Opin, että koko ajan ei ole pakko vaatia itseltään täydellistä ja huippua.",-1.49334411136417,1.0,1
Britain settle for silver in rugby sevens after Fiji masterclass sees them take gold,Iso-Britannia vakuuttava koe sisällä Rugby 7s olen tuo kohti kaatuu tukkii lopussa aidassa ohi Fidži sisällä loppu torstaina ilta koska ovat laajasti lyö 43-7 päin Deodoro Stadion nyt sisällä Rio.,Britannia tyytyy rugbyhopeaan Fidin järjestämän mestarikurssin johtaessa kultaan,-1.39875281026582,0.0,1
"Elanora, 27, has been walking around Fopp for a few minutes, looking at the variety of records on sale.","Elanora, 27, omistaa on käveleminen ympäri Fopp sillä hetket, katsoo lajike saldoista päälle ale.","Elanora, 27, on kävellyt ympäri Foppia muutaman minuutin ajan katsellen myynnissä olevia erilaisia levyjä.",-0.935432239123508,19.0,1
"And as a generator that wouldn't be good for us,"" he said.","Et juuri Kardashian tosiasia töllö tähti, Kendall päälle kansi syyskuusta Muoti/Muoti-","Meille sähköntuottajana tämä ei olisi hyvä asia”, hän sanoi.",-1.7184190252595202,0.0,1
Greenland shark is longest-living vertebrate animal - video report,Greenland hai on pituisin-elo selkärankainen eläimellinen - kuva maine,Holkeri on kauimmin elävä selkärankainen eläin - videoraportti,-0.548929259025903,32.0,1
Mr. Hooker also played a key part in the insurrection over the Islamic State intelligence.,"Viimevuonna, toimitsijat sanoo, hra Huora talli päättyy että välittämättä yleinen ilmaukset kohti vastainen, ilmaiskut vastahakoinen islamilainen Jama-on jalostamot omistan et huomattavasti heikkenee terrori parvi finanssit koska omistaa tehostettu makeshift jalostamot myydä öljy päälle black market.",Hooker oli avainroolissa myös kapinassa koskien islamilaisen valtion tiedustelutietoja.,-1.60877935967512,3.0,1
The latest mission by the Kepler space telescope has helped astronomers collect the most complete catalog of spin rates among the stars of the Pleiades cluster.,"uusi tieto on auttaa astronomit sisäistää miksi tähdet sisällä parvi sävy päin eroaa tasot, myös yhtä miten kierto kaudet liittää maailmalle muotoilu.",Viimeisin Kepler-avaruusteleskoopin tehtävä on auttanut tähtitieteilijöitä keräämään täydellisimmän listauksen Plejadien tähtijoukon tähtien pyörimisnopeuksista.,-1.53568624928552,5.0,1
Scientists say the Greenland shark has the longest lifespan of any vertebrate on the planet.,Tiedemiehet sanoo Greenland hai omistaa pituisin lifespan koskien yhtään selkärankainen päälle maailma.,"Tutkijat sanovat, että holkerilla on pidempi elinikä kuin millään muulla planeetan selkärankaisella.",0.364734620844108,57.0,1
"Now in Tampere it's already the sixth contest going on, with the only miss from 2013 when Canada was better in North America’s qualifications.",olen käy sisällä Turku ja pelaa sillä meikäläiset muijat klubi koska sahaan mainos.,"Nyt Tampereella ovat menossa jo kuudennet kisat, vain 2013 jäi väliin Kanadan oltua parempi Pohjois-Amerikan karsinnoissa.",-1.38256600093424,0.0,1
"Tom Rosenthal, another longtime customer, went faithfully to Verb starting in 2003.",omistaa on ennen opus ja käsky samoin asia ilman pettää.,"Toinen pitkäaikainen asiakas, Tom Rosenthal, kävi Verbissä uskollisesti vuodesta 2003 alkaen.",-1.35295347331151,10.0,1
"Those who acquire a Guardianship get the exact co-ordinates of their Greenspace, which makes it possible for example to visit the area.","Päälle Antura nettisivut yksi voi näkee nimi tieto Holhoojista päälle samoin kartta, jonne Greenspace tieto on.","Hallintaoikeuden hankkinut saa lohkostaan tarkat sijaintitiedot, mikä mahdollistaa esimerkiksi vierailun lohkolla.",-1.5722328044803202,4.0,1
Beach volley has been played at Käyrälampi beach already in the 1990s.,Toiminta päin Käyski omistaa aina on elävä.,Käyrälammen uimarannalla on pelattu biitsiä jo 1990-luvulta.,-1.39875281026582,0.0,1
It would have been very cynical three years ago if we'd said we're going to be a great bank for customers and put those brands out there.,aikoo omistaa on aivan cynical kolme vuodet sitten jos omistamme sanoo olemme on olla iso rivi sillä asiakkaat ja saa kalvat out there.,"Kolme vuotta sitten olisin ollut hyvin kyyninen, jos olisimme sanoneet, että aiomme olla loistava pankki asiakkaille ja tarjonneet näitä brändejä.",-1.33047054873917,11.0,1
Tuuli Petäjä-Siren had difficulties on Thursday.,"Argentinian täti shoved Petäjä-Pilli torstaina sisällä Rio, sisällä aukko johto muijista windsurfing.",Tuuli Petäjä-Siren koki kovia torstaina.,-1.65672620071052,1.0,1
The most effective channel is email.,"Aivan harva asiakkaat omistaa estää käyttö seurauksesta tieto, Riitala sanoo kohti Taloussanomat.",Tehokkain kanava on sähköposti.,-1.68935176590765,0.0,1
"Glover has a wedding to attend next month, her own to television adventurer Steve Backshall.",Backshall. For now hän juuri haluaa viihtyy tovi.,"Glover osallistuu ensi kuussa häihin, kun hän menee naimisiin tv-seikkailija Steve Backshallin kanssa.",-1.38256600093424,0.0,1
"Several of the drivers involved have already been interviewed but some are still unidentified, said police, who are calling for them and anyone else who witnessed the incident to come forward.","rikollinen tutkinta omistaa on aukeaa/aukenee, ""looginen"" step in jama näin, juristi Gilles Hofstetter kertoo Le Tribuuni de Geneve.","Useita tapahtumaan liittyviä kuljettajia on jo kuulusteltu, mutta kaikkia ei ole vielä tunnistettu, kertoi poliisi, joka vetoaa heitä ja kaikkia välikohtausta todistaneita silminnäkijöitä ilmoittautumaan.",-2.10085764980131,0.0,1
"Drinking coffee has been shown to provide a protective effect against certain cancers, type 2 diabetes, as well as Alzheimer’s and Parkinson’s disease.","opin Perusteella ohi Harvard Yliopisto, hillitsee kaffe kulutus olen liittää kohti ""alemmaksi riski lopusta"", erittäin sydämeltä ja neurological taudit.","Kahvinjuonnin on todettu suojaavan joiltain syöviltä, tyypin 2 diabetekselta sekä Alzheimerin ja Parkinsonin taudeilta.",-1.78921164641891,9.0,1
"Equally fraught was the new budget diet: Mystery dishes like loaves and casseroles became staples, the casserole a ""wonderful way to repurpose leftovers,"" Ms. Ziegelman noted, because cooks could hide unappetizing ingredients under a creamy coating of sauce.",Makea tulos olen korvaa kanssa halpa kuivuu tulos.,"Yhtä ahdistava oli uusi, edullinen ruokavalio: Mysteeriruokalajeista, kuten murekkeista ja laatikoista, tuli pääasiallisia ruokia, ja laatikko oli ”mahtava tapa käyttää ruoantähteitä”, mainitsi Ziegelman, koska kokit pystyivät piilottamaan vähemmän houkuttelevat ainesosat kermaisen kastikekerroksen alle.",-2.10085764980131,0.0,1
In London it took about six months to realise that I was an Olympic champion.,on täysin sen uusi ja olen sen koettelee.,"Lontoon jälkeen kesti noin kuusi kuukautta tajuta, että olin olympiavoittaja.",-2.10085764980131,0.0,1
"Merck is trying to catch up to Gilead, which dominates the market on a new generation of hepatitis C drugs that can cure well over 90 percent of patients with the liver disease.","asia päivää noja kohti 2013 koska Gilead ja Merck haastaa toisiaan, vaatii osakkuus laboratoriosta opus underlying sofosbuvir, elävä ainesosa sisällä Gilead lääkkeet.","Merck yrittää saada kiinni Gileadin, joka hallitsee markkinoita uudella hepatiitti C -lääkkeiden sukupolvella, joka voi parantaa selvästi yli 90 prosenttia potilaista, joilla on tämä maksasairaus.",-1.63338864472771,13.5,2
It is the inspiration of this team that will send thousands of young girls to take gymnastics and that is great.,on luomus tallista että aikoo lähettää tonnit koskien uusi tytöt tulla voimistelu ja että on iso.,"Tämä joukkueen innoitus saa tuhannet nuoret tytöt alkamaan voimistelun, ja se on mahtavaa.",-1.28711530763616,23.5,2
And the song ‘Satulinna’ did become one of the most popular songs in Finnish music history.,"kirja kertoo että nauhoite musasta on et aika on kaavojen perusteella: Sillanpää omistan kauhea kohmelo koska laulaa musa päälle nauha, ja omistaa ainoa uinuu sillä pari ajoista.",Satulinna -kappale nousikin yhdeksi Suomen musiikkihistorian suosituimmaksi kappaleeksi.,-2.10085764980131,0.0,1
The bombs in Thai tourist paradise were hidden in flower pots - horrified tourists escaped,"On Thursday evening meikäläinen aika, kaksi pommit laukeaa sisällä Hua",Thaimaan turistiparatiisin pommit oli piilotettu kukkaruukkuihin - turistit pakenivat kauhuissaan,-2.10085764980131,0.0,1
The first is to put their hands up already halfway through the electoral term and to admit that the government is unable to follow their own program: the indebtedness is not broken or even slowed down.,toinen on otteelle päälle ohjelmalle.,"Ensimmäinen on nostaa kädet pystyyn jo vaalikauden puolivälissä ja myöntää, ettei hallitus pysty noudattamaan omaa ohjelmaansa: velkaantuminen ei taitu eikä edes hidastu.",-2.031602982383,2.0,1
"But he said that ""experts sometimes disagree on the interpretation of complex data, and the intelligence community and Department of Defense welcome healthy dialogue on these vital national security topics.""",tutkinta omistaa seuraukset enemmän kysymys koskien josko amerikkalainen-ajaa pommitus kampanja sisällä Irak ja Syyria on perii (väittämä nyt pedattu ohi tulee määrä/määrä- Puolustuksesta toimitsijat).,"Mutta hän sanoi, että ”asiantuntijat ovat välillä eri mieltä monimutkaisten tietojen tulkinnasta, ja tiedusteluyhteisö ja puolustusministeriö pitävät tervettä vuoropuhelua näistä olennaisista kansallisen turvallisuuden aiheista tervetulleena”.",-1.38256600093424,0.0,1
"Cardiogram, an app for the Apple Watch that tracks 35,000 users, told the Washington Post recently that within two days of the game launching, the number of people it tracked who did 30 minutes of exercise each day jumped from 45 per cent to 53 per cent.","Cardiogram, app sillä Omppu Kello että urat 35 000 käyttäjät, kertoo Washington Toimi taannoin että sisältä kaksi päivät alasta vesillelasku, määrä/määrä- kansasta se merkitty kuka on 30 hetket liikunnasta päivä hyppii pitäen 45 sentin per kohti 53 sentin per.","Apple Watch -sovellus Cardiogram, joka seuraa 35 000 käyttäjää, kertoi äskettäin Washington Postille, että kahden päivän sisällä pelin julkaisusta 30 minuuttia päivässä liikkuvien ihmisten määrä hyppäsi 45 prosentista 53 prosenttiin Cardiogramin seuraamissa käyttäjissä.",-0.8660578978045459,1.0,1
She's selling pictures of Cindy Crawford's daughter she photographed to LOVE magazine.,"Ja, sisällä seisokki, mitenkään kuten osa yhä nähdä sisko Kourtney ja kilit, on päälle tosiasia televisio.","Hän myy kuvia Cindy Crawfordin tyttärestä, jotka hän otti LOVE-lehdelle.",-1.38256600093424,0.0,1
"One last test awaited in Brazil, a contest not so much between Biles and the rest of the field but between herself and the burden of oversized expectations.","Yksi viimeinen koe odottaa sisällä Brasilia, kilpailu et niin paljon Sappien välistä ja sija alasta mutta itsen välistä ja taakka koskien oversized odotukset.","Viimeinen koe odotti Brasiliassa, kilpailu, joka ei ollut niinkään Biles ja muiden kilpailijoiden välillä, vaan hänen ja ylisuurien odotusten taakan välillä.",-0.979875737106224,11.0,1
"For Kallio, the greatest joy and reward for the work done is that nowadays even big visions are practically possible.","Sisällä alussa vuodet tuloksesta, mid 00s, operaatio olen aivan riippuva päälle noja koskien noin 20,000 eurot kaupungilta Helsingistä.","Kalliolle suurin ilo ja palkinto tehdystä työstä on, että nykyään suuretkin visiot ovat käytännössä mahdollisia.",-1.68935176590765,0.0,2
The doubters were wrong on 2012 and they will be proved wrong on Heathrow.,"Sinne on aina ummet olla voittaa, mutta Heathrow on vastaa aina kysymys kysyy siitä.","Epäilijät olivat väärässä vuonna 2012, ja he tulevat olemaan väärässä Heathrow’n suhteen.",-0.914394810973907,22.0,1
"The book, Jari Sillanpää - Paljaana, written by Mari Koppinen, tells about the life of the favourite singer and was published today, on Thursday.","Sisällä kirja Sillanpää kertoo ikä ja työura, on se ehdoton tai kielteinen.","Mari Koppisen kirjoittama, suosikkilaulajan elämästä kertova kirja Jari Sillanpää - Paljaana julkaistiin tänään torstaina.",-1.64532591486992,2.0,1
